date,open,high,low,close,volume
2026-01-29,0.2634,0.2769,0.2499,0.2499,431066.0
2026-01-30,0.2581,0.3056,0.2555,0.2737,235896.0
2026-02-02,0.286,0.3715,0.2793,0.3715,354296.0
2026-02-03,0.3476,0.355,0.313,0.313,235855.0
2026-02-04,0.319,0.3206,0.2852,0.2852,248227.0
2026-02-05,0.2933,0.3117,0.2921,0.2921,325931.0
2026-02-06,0.3092,0.333,0.2949,0.3065,58177.0
2026-02-09,0.2878,0.2878,0.2636,0.2636,247124.0
2026-02-10,0.263,0.2632,0.2579,0.2595,16955.0
2026-02-11,0.261,0.264,0.2591,0.2625,32962.0
2026-02-12,0.259,0.263,0.2588,0.2592,17553.0
2026-02-13,0.2776,0.3024,0.2705,0.3006,70354.0
2026-02-24,0.2716,0.2716,0.2413,0.2532,161260.0
2026-02-25,0.24,0.24,0.215,0.223,129266.0
2026-02-26,0.2143,0.2361,0.2143,0.2303,81629.0
2026-02-27,0.2415,0.2428,0.2291,0.2291,48193.0
2026-03-02,0.2522,0.2635,0.2304,0.234,353248.0
2026-03-03,0.233,0.2813,0.233,0.28,621558.0
2026-03-04,0.2858,0.3301,0.2858,0.3123,209209.0
2026-03-05,0.2895,0.2971,0.2719,0.2898,125353.0
2026-03-06,0.2989,0.2991,0.272,0.2784,25911.0
2026-03-09,0.2999,0.3725,0.2999,0.3189,263425.0
2026-03-10,0.2828,0.2845,0.267,0.2679,28884.0
2026-03-11,0.2688,0.2688,0.2511,0.2577,49233.0
2026-03-12,0.2589,0.2895,0.2589,0.2786,31406.0
2026-03-13,0.274,0.2927,0.2557,0.2815,93536.0
2026-03-16,0.2929,0.3084,0.2781,0.2842,105050.0
2026-03-17,0.2708,0.295,0.25,0.2927,391241.0
2026-03-18,0.2807,0.3149,0.2807,0.2865,102121.0
2026-03-19,0.3063,0.347,0.3063,0.3376,234050.0
2026-03-20,0.3298,0.3527,0.31,0.3527,246162.0
